user_id,book_id,rating,interaction_type,review_text,timestamp
335,1083,4.0,rate,Beautifully written and highly engaging.,2026-01-29
372,293,2.0,rate,Decent idea but poorly written.,2026-01-29
251,613,3.0,rate,It was an okay read. Met expectations.,2026-01-29
373,536,3.0,rate,It was an okay read. Met expectations.,2026-01-29
187,969,3.0,rate,It was an okay read. Met expectations.,2026-01-29
105,728,,view,,2026-01-29
177,441,5.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
267,70,3.0,rate,It was an okay read. Met expectations.,2026-01-29
113,88,2.0,rate,Hard to get through. Not recommended.,2026-01-29
239,554,3.0,rate,It was an okay read. Met expectations.,2026-01-29
351,242,5.0,rate,Could not put it down! A fantastic book.,2026-01-29
63,225,5.0,rate,"A wonderful read, really connected with the story.",2026-01-29
346,1104,4.0,rate,Beautifully written and highly engaging.,2026-01-29
130,42,,view,,2026-01-29
130,139,2.0,rate,Hard to get through. Not recommended.,2026-01-29
281,707,,view,,2026-01-29
189,301,,shelve,,2026-01-29
227,1192,3.0,rate,It was an okay read. Met expectations.,2026-01-29
69,153,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
346,815,4.0,rate,"A wonderful read, really connected with the story.",2026-01-29
130,1199,,view,,2026-01-29
88,861,2.0,rate,Very basic characters and predictable plot.,2026-01-29
29,904,3.0,rate,It was an okay read. Met expectations.,2026-01-29
270,795,,view,,2026-01-29
342,359,4.0,rate,"A wonderful read, really connected with the story.",2026-01-29
323,266,,shelve,,2026-01-29
341,568,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
303,254,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-29
389,788,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
14,995,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-29
226,259,3.0,rate,It was an okay read. Met expectations.,2026-01-29
183,849,,view,,2026-01-29
377,836,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-29
84,616,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
244,330,3.0,rate,It was an okay read. Met expectations.,2026-01-29
54,95,2.0,rate,Very basic characters and predictable plot.,2026-01-29
182,1199,3.0,rate,It was an okay read. Met expectations.,2026-01-29
287,337,3.0,rate,It was an okay read. Met expectations.,2026-01-29
355,154,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
192,677,,shelve,,2026-01-29
296,1028,,view,,2026-01-29
97,1132,,view,,2026-01-29
27,553,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
184,857,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-29
55,432,,view,,2026-01-29
153,528,3.0,rate,It was an okay read. Met expectations.,2026-01-29
295,913,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
263,613,4.0,rate,"A wonderful read, really connected with the story.",2026-01-29
96,654,4.0,rate,Could not put it down! A fantastic book.,2026-01-29
11,585,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
350,1055,3.0,rate,It was an okay read. Met expectations.,2026-01-29
34,226,4.0,rate,"A wonderful read, really connected with the story.",2026-01-29
362,642,3.0,rate,It was an okay read. Met expectations.,2026-01-29
152,567,,view,,2026-01-29
327,95,,view,,2026-01-29
73,526,3.0,rate,It was an okay read. Met expectations.,2026-01-29
178,16,3.0,rate,It was an okay read. Met expectations.,2026-01-29
324,507,2.0,rate,Decent idea but poorly written.,2026-01-29
150,766,3.0,rate,It was an okay read. Met expectations.,2026-01-29
13,806,3.0,rate,It was an okay read. Met expectations.,2026-01-29
215,1004,,view,,2026-01-29
255,1070,,shelve,,2026-01-29
7,489,,view,,2026-01-29
136,139,3.0,rate,It was an okay read. Met expectations.,2026-01-29
231,1142,4.0,rate,Could not put it down! A fantastic book.,2026-01-29
361,255,3.0,rate,It was an okay read. Met expectations.,2026-01-29
92,479,4.0,rate,Beautifully written and highly engaging.,2026-01-29
93,1081,3.0,rate,It was an okay read. Met expectations.,2026-01-29
392,976,4.0,rate,Beautifully written and highly engaging.,2026-01-29
53,711,,shelve,,2026-01-29
180,474,3.0,rate,It was an okay read. Met expectations.,2026-01-29
238,258,4.0,rate,Could not put it down! A fantastic book.,2026-01-29
354,1032,3.0,rate,It was an okay read. Met expectations.,2026-01-29
143,767,3.0,rate,It was an okay read. Met expectations.,2026-01-29
237,685,4.0,rate,Beautifully written and highly engaging.,2026-01-29
90,271,,shelve,,2026-01-29
158,1199,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
368,118,3.0,rate,It was an okay read. Met expectations.,2026-01-29
230,31,3.0,rate,It was an okay read. Met expectations.,2026-01-29
312,1091,3.0,rate,It was an okay read. Met expectations.,2026-01-29
352,603,,shelve,,2026-01-29
387,497,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
315,314,,view,,2026-01-29
240,355,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-29
353,803,,view,,2026-01-29
308,670,,view,,2026-01-29
167,531,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
124,139,5.0,rate,Beautifully written and highly engaging.,2026-01-29
345,1057,2.0,rate,Hard to get through. Not recommended.,2026-01-29
163,797,,view,,2026-01-29
306,49,,shelve,,2026-01-29
311,246,3.0,rate,It was an okay read. Met expectations.,2026-01-29
275,573,4.0,rate,Beautifully written and highly engaging.,2026-01-29
120,72,2.0,rate,Very basic characters and predictable plot.,2026-01-29
172,656,,shelve,,2026-01-29
314,91,,shelve,,2026-01-29
121,527,3.0,rate,It was an okay read. Met expectations.,2026-01-29
281,539,5.0,rate,An absolute masterpiece! Loved every page.,2026-01-29
245,887,,shelve,,2026-01-29
251,396,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-29
21,412,,shelve,,2026-01-29
344,832,,shelve,,2026-01-29
28,781,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
146,745,,view,,2026-01-30
12,952,3.0,rate,It was an okay read. Met expectations.,2026-01-30
397,123,3.0,rate,It was an okay read. Met expectations.,2026-01-30
101,497,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
392,380,3.0,rate,It was an okay read. Met expectations.,2026-01-30
210,181,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-30
54,973,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
292,693,,view,,2026-01-30
265,43,,shelve,,2026-01-30
252,1097,,view,,2026-01-30
357,432,,view,,2026-01-30
121,182,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
163,742,3.0,rate,It was an okay read. Met expectations.,2026-01-30
134,77,,view,,2026-01-30
247,904,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-30
37,860,2.0,rate,Decent idea but poorly written.,2026-01-30
170,918,3.0,rate,It was an okay read. Met expectations.,2026-01-30
166,1180,,view,,2026-01-30
363,583,,view,,2026-01-30
250,342,2.0,rate,Very basic characters and predictable plot.,2026-01-30
14,703,,shelve,,2026-01-30
259,844,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
102,994,3.0,rate,It was an okay read. Met expectations.,2026-01-30
340,1055,,view,,2026-01-30
116,324,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
284,285,5.0,rate,Could not put it down! A fantastic book.,2026-01-30
267,1005,3.0,rate,It was an okay read. Met expectations.,2026-01-30
7,324,,shelve,,2026-01-30
62,596,3.0,rate,It was an okay read. Met expectations.,2026-01-30
274,1017,3.0,rate,It was an okay read. Met expectations.,2026-01-30
206,920,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-30
52,160,,shelve,,2026-01-30
388,1044,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
99,159,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-30
118,356,,view,,2026-01-30
332,503,2.0,rate,Hard to get through. Not recommended.,2026-01-30
153,857,3.0,rate,It was an okay read. Met expectations.,2026-01-30
71,615,3.0,rate,It was an okay read. Met expectations.,2026-01-30
359,1113,3.0,rate,It was an okay read. Met expectations.,2026-01-30
221,188,,shelve,,2026-01-30
168,995,3.0,rate,It was an okay read. Met expectations.,2026-01-30
308,1065,,shelve,,2026-01-30
212,922,,view,,2026-01-30
197,550,3.0,rate,It was an okay read. Met expectations.,2026-01-30
295,562,,shelve,,2026-01-30
262,291,,shelve,,2026-01-30
165,470,3.0,rate,It was an okay read. Met expectations.,2026-01-30
278,1134,3.0,rate,It was an okay read. Met expectations.,2026-01-30
191,355,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-30
94,386,2.0,rate,Very basic characters and predictable plot.,2026-01-30
331,941,3.0,rate,It was an okay read. Met expectations.,2026-01-30
94,28,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-30
381,873,,view,,2026-01-30
27,609,3.0,rate,It was an okay read. Met expectations.,2026-01-30
181,508,3.0,rate,It was an okay read. Met expectations.,2026-01-30
329,405,,shelve,,2026-01-30
228,350,3.0,rate,It was an okay read. Met expectations.,2026-01-30
298,362,4.0,rate,Beautifully written and highly engaging.,2026-01-30
83,342,3.0,rate,It was an okay read. Met expectations.,2026-01-30
234,538,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
31,284,5.0,rate,"A wonderful read, really connected with the story.",2026-01-30
279,1184,,view,,2026-01-30
91,1161,5.0,rate,An absolute masterpiece! Loved every page.,2026-01-30
332,200,2.0,rate,Very basic characters and predictable plot.,2026-01-30
245,931,,shelve,,2026-01-30
278,1199,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-30
18,502,1.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-30
140,447,,view,,2026-01-30
154,335,5.0,rate,Beautifully written and highly engaging.,2026-01-30
154,1053,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
118,981,3.0,rate,It was an okay read. Met expectations.,2026-01-30
242,1047,3.0,rate,It was an okay read. Met expectations.,2026-01-30
263,877,,view,,2026-01-30
360,155,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
92,1001,,view,,2026-01-30
279,438,,view,,2026-01-30
322,1151,,shelve,,2026-01-30
57,115,,shelve,,2026-01-30
320,1091,3.0,rate,It was an okay read. Met expectations.,2026-01-30
49,19,,shelve,,2026-01-30
354,387,,view,,2026-01-30
353,921,3.0,rate,It was an okay read. Met expectations.,2026-01-30
273,1127,3.0,rate,It was an okay read. Met expectations.,2026-01-30
320,997,4.0,rate,Beautifully written and highly engaging.,2026-01-30
80,517,3.0,rate,It was an okay read. Met expectations.,2026-01-30
171,918,,view,,2026-01-30
310,507,1.0,rate,Very basic characters and predictable plot.,2026-01-30
128,1040,2.0,rate,Decent idea but poorly written.,2026-01-30
74,1012,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
254,712,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
175,1052,4.0,rate,Beautifully written and highly engaging.,2026-01-30
149,604,3.0,rate,It was an okay read. Met expectations.,2026-01-30
122,888,4.0,rate,Beautifully written and highly engaging.,2026-01-30
283,185,3.0,rate,It was an okay read. Met expectations.,2026-01-30
87,156,,view,,2026-01-30
47,265,2.0,rate,Decent idea but poorly written.,2026-01-30
318,203,2.0,rate,Very basic characters and predictable plot.,2026-01-30
365,320,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
399,518,2.0,rate,Very basic characters and predictable plot.,2026-01-30
251,860,3.0,rate,It was an okay read. Met expectations.,2026-01-30
50,686,3.0,rate,It was an okay read. Met expectations.,2026-01-30
255,1066,3.0,rate,It was an okay read. Met expectations.,2026-01-30
174,906,2.0,rate,Decent idea but poorly written.,2026-01-30
80,638,4.0,rate,Beautifully written and highly engaging.,2026-01-30
305,597,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
282,959,1.0,rate,"Disappointing, execution fell short of the premise.",2026-01-30
290,483,,shelve,,2026-01-30
347,474,,view,,2026-01-30
47,527,3.0,rate,It was an okay read. Met expectations.,2026-01-30
112,980,,view,,2026-01-30
270,963,4.0,rate,"A wonderful read, really connected with the story.",2026-01-30
205,901,2.0,rate,Decent idea but poorly written.,2026-01-30
39,1024,,view,,2026-01-30
391,742,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-30
231,1167,3.0,rate,It was an okay read. Met expectations.,2026-01-30
64,1189,,view,,2026-01-30
271,920,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-30
253,928,3.0,rate,It was an okay read. Met expectations.,2026-01-30
373,226,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-30
195,11,4.0,rate,Could not put it down! A fantastic book.,2026-01-30
365,873,,view,,2026-01-31
365,413,3.0,rate,It was an okay read. Met expectations.,2026-01-31
85,123,3.0,rate,It was an okay read. Met expectations.,2026-01-31
223,309,3.0,rate,It was an okay read. Met expectations.,2026-01-31
365,831,3.0,rate,It was an okay read. Met expectations.,2026-01-31
304,445,2.0,rate,Hard to get through. Not recommended.,2026-01-31
318,1001,3.0,rate,It was an okay read. Met expectations.,2026-01-31
98,193,4.0,rate,"A wonderful read, really connected with the story.",2026-01-31
339,557,4.0,rate,Beautifully written and highly engaging.,2026-01-31
63,385,4.0,rate,"A wonderful read, really connected with the story.",2026-01-31
70,1031,,shelve,,2026-01-31
369,72,3.0,rate,It was an okay read. Met expectations.,2026-01-31
98,646,4.0,rate,Beautifully written and highly engaging.,2026-01-31
98,857,2.0,rate,Decent idea but poorly written.,2026-01-31
48,541,3.0,rate,It was an okay read. Met expectations.,2026-01-31
381,162,3.0,rate,It was an okay read. Met expectations.,2026-01-31
26,19,3.0,rate,It was an okay read. Met expectations.,2026-01-31
229,121,4.0,rate,Could not put it down! A fantastic book.,2026-01-31
18,349,,view,,2026-01-31
196,632,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-31
152,501,4.0,rate,Beautifully written and highly engaging.,2026-01-31
39,124,3.0,rate,It was an okay read. Met expectations.,2026-01-31
272,45,3.0,rate,It was an okay read. Met expectations.,2026-01-31
379,785,3.0,rate,It was an okay read. Met expectations.,2026-01-31
389,629,3.0,rate,It was an okay read. Met expectations.,2026-01-31
394,777,,view,,2026-01-31
225,44,,view,,2026-01-31
212,1013,3.0,rate,It was an okay read. Met expectations.,2026-01-31
27,678,3.0,rate,It was an okay read. Met expectations.,2026-01-31
254,380,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-31
189,502,,view,,2026-01-31
47,167,4.0,rate,Could not put it down! A fantastic book.,2026-01-31
23,908,3.0,rate,It was an okay read. Met expectations.,2026-01-31
305,1130,,shelve,,2026-01-31
239,228,,view,,2026-01-31
311,147,4.0,rate,Beautifully written and highly engaging.,2026-01-31
261,514,,view,,2026-01-31
312,671,4.0,rate,Could not put it down! A fantastic book.,2026-01-31
318,1054,4.0,rate,Could not put it down! A fantastic book.,2026-01-31
318,796,4.0,rate,"A wonderful read, really connected with the story.",2026-01-31
245,1128,3.0,rate,It was an okay read. Met expectations.,2026-01-31
84,530,,view,,2026-01-31
194,89,3.0,rate,It was an okay read. Met expectations.,2026-01-31
38,725,3.0,rate,It was an okay read. Met expectations.,2026-01-31
11,864,4.0,rate,Could not put it down! A fantastic book.,2026-01-31
87,476,3.0,rate,It was an okay read. Met expectations.,2026-01-31
203,543,4.0,rate,Could not put it down! A fantastic book.,2026-01-31
68,5,3.0,rate,It was an okay read. Met expectations.,2026-01-31
287,1052,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-31
85,522,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-31
207,643,3.0,rate,It was an okay read. Met expectations.,2026-01-31
278,257,3.0,rate,It was an okay read. Met expectations.,2026-01-31
26,768,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-31
148,404,3.0,rate,It was an okay read. Met expectations.,2026-01-31
282,1104,5.0,rate,"A wonderful read, really connected with the story.",2026-01-31
13,172,3.0,rate,It was an okay read. Met expectations.,2026-01-31
121,923,,view,,2026-01-31
371,461,,shelve,,2026-01-31
392,360,,shelve,,2026-01-31
315,138,3.0,rate,It was an okay read. Met expectations.,2026-01-31
157,429,,view,,2026-01-31
188,982,,view,,2026-01-31
117,768,,shelve,,2026-01-31
284,781,,view,,2026-01-31
261,1107,,view,,2026-01-31
50,1020,4.0,rate,"A wonderful read, really connected with the story.",2026-01-31
157,156,,view,,2026-01-31
333,429,3.0,rate,It was an okay read. Met expectations.,2026-01-31
